Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
13615,High Heat Baseball 2002,PS,2001,Sports,3DO,20000.0,20000.0,0.0,0.0,40000.0
13618,The Sims 2: Pets,PC,2006,Simulation,Electronic Arts,10000.0,20000.0,0.0,10000.0,40000.0
13620,Bloody Roar Extreme,XB,2003,Fighting,Hudson Soft,30000.0,10000.0,0.0,0.0,40000.0
13621,Platinum Sudoku,DS,2007,Puzzle,Ubisoft,30000.0,10000.0,0.0,0.0,40000.0
13623,Tennis Masters Series 2003,XB,2002,Sports,Microids,30000.0,10000.0,0.0,0.0,40000.0
13624,The Sims Deluxe,PC,2002,Simulation,Electronic Arts,10000.0,20000.0,0.0,10000.0,40000.0
13625,Port Royale 2,PC,2004,Strategy,Ascaron Entertainment GmbH,0.0,30000.0,0.0,10000.0,40000.0
13627,Duke Nukem Trilogy: Critical Mass,DS,2011,Shooter,Deep Silver,40000.0,0.0,0.0,0.0,40000.0
13628,MLB SlugFest 20-04,GC,2003,Sports,Midway Games,30000.0,10000.0,0.0,0.0,40000.0
13629,Pocket Pool,PSP,2007,Action,Conspiracy Entertainment,40000.0,0.0,0.0,0.0,40000.0
13632,Black & White,PC,2001,Strategy,Electronic Arts,0.0,40000.0,0.0,10000.0,40000.0
13633,NCIS,PC,2011,Adventure,Ubisoft,10000.0,20000.0,0.0,10000.0,40000.0
13634,The Cube,Wii,2012,Action,Funbox Media,0.0,40000.0,0.0,0.0,40000.0
13635,Company of Heroes: Tales of Valor,PC,2009,Strategy,THQ,0.0,30000.0,0.0,10000.0,40000.0
13636,Myth Makers: Trixie in Toyland,Wii,2008,Platform,Popcorn Arcade,40000.0,0.0,0.0,0.0,40000.0
13637,NatGeo Challenge! Wild Life,Wii,2010,Misc,Black Bean Games,40000.0,0.0,0.0,0.0,40000.0
13638,Breath of Fire III,PSP,2005,Role-Playing,Capcom,0.0,30000.0,0.0,10000.0,40000.0
13639,Torino 2006,XB,2006,Sports,Take-Two Interactive,30000.0,10000.0,0.0,0.0,40000.0
13640,Devil May Cry 4,PC,2008,Action,Capcom,10000.0,20000.0,0.0,10000.0,40000.0
13643,Fashion Week Jr. Designer,DS,2009,Simulation,505 Games,40000.0,0.0,0.0,0.0,40000.0
13644,Jewel Quest Mysteries 2: Trail of the Midnight Heart,DS,2011,Puzzle,Unknown,0.0,40000.0,0.0,10000.0,40000.0
13645,Sherlock Holmes: Secret of The Silver Earring,Wii,2010,Adventure,Focus Home Interactive,0.0,40000.0,0.0,10000.0,40000.0
13646,Metal Slug 4 & 5,XB,2005,Shooter,SNK Playmore,30000.0,10000.0,0.0,0.0,40000.0
13648,Guilty Gear XX Accent Core,Wii,2007,Fighting,505 Games,30000.0,0.0,0.0,0.0,40000.0
13649,Hitman (2016),PS4,2016,Action,Square Enix,0.0,40000.0,0.0,10000.0,40000.0
13650,World Poker Tour,PSP,2006,Misc,Take-Two Interactive,40000.0,0.0,0.0,0.0,40000.0
13652,7 Days to Die,XOne,2016,Action,Telltale Games,20000.0,20000.0,0.0,0.0,40000.0
13653,Digimon Rumble Arena 2,GC,2004,Fighting,Atari,30000.0,10000.0,0.0,0.0,40000.0
13655,Gravity Falls: Legend of the Gnome Gemulets,3DS,2015,Action,Ubisoft,30000.0,0.0,0.0,0.0,40000.0
13658,Pac-Man World Rally,PSP,2006,Racing,Namco Bandai Games,40000.0,0.0,0.0,0.0,40000.0
13660,Heroes of Might and Magic V,PC,2006,Strategy,Ubisoft,0.0,30000.0,0.0,10000.0,40000.0
13661,Mazes of Fate DS,DS,2008,Role-Playing,Graffiti,40000.0,0.0,0.0,0.0,40000.0
13663,Hellboy: The Science of Evil,PSP,2008,Action,Konami Digital Entertainment,40000.0,0.0,0.0,0.0,40000.0
13664,Virtua Tennis 4,PC,2011,Sports,Sega,0.0,30000.0,0.0,10000.0,40000.0
13665,Mortimer Beckett and the Secrets of Spooky Manor,Wii,2008,Puzzle,Avanquest,40000.0,0.0,0.0,0.0,40000.0
13666,Farm Frenzy 3,PC,2009,Strategy,Alawar Entertainment,0.0,30000.0,0.0,10000.0,40000.0
13669,Unison: Rebels of Rhythm & Dance,PS2,2000,Misc,Tecmo Koei,20000.0,20000.0,0.0,10000.0,40000.0
13670,Ferrari Challenge Trofeo Pirelli,PS3,2008,Racing,System 3 Arcade Software,0.0,30000.0,0.0,10000.0,40000.0
13671,WTF: Work Time Fun,PSP,2005,Puzzle,Sony Computer Entertainment,40000.0,0.0,0.0,0.0,40000.0
13673,Major League Baseball 2K12,PC,2012,Sports,Take-Two Interactive,40000.0,0.0,0.0,0.0,40000.0
13676,System 3 presents Ferrari Challenge Trofeo Pirelli,DS,2008,Racing,System 3 Arcade Software,30000.0,10000.0,0.0,0.0,40000.0
13679,Imperial Glory,PC,2005,Strategy,Eidos Interactive,0.0,40000.0,0.0,0.0,40000.0
13680,Lionel Trains: On Track,DS,2006,Action,DSI Games,40000.0,0.0,0.0,0.0,40000.0
13683,The Wolf Among Us,X360,2011,Adventure,Telltale Games,10000.0,30000.0,0.0,0.0,40000.0
13684,Sonic PC Collection,PC,2009,Misc,Sega,0.0,40000.0,0.0,10000.0,40000.0
13685,Horses 3D,3DS,2012,Misc,Ubisoft,40000.0,0.0,0.0,0.0,40000.0
13686,Yourself Fitness,PS2,2005,Sports,responDESIGN,20000.0,20000.0,0.0,10000.0,40000.0
13688,Lost Planet 3,PC,2013,Shooter,Capcom,0.0,30000.0,0.0,10000.0,40000.0
13689,Paws & Claws: Regal Resort,DS,2010,Simulation,THQ,40000.0,0.0,0.0,0.0,40000.0
13690,Hannspree Ten Kate Honda: SBK Superbike World Championship,PSP,2007,Racing,Black Bean Games,30000.0,0.0,0.0,0.0,40000.0
13691,Star Trek: Shattered Universe,XB,2004,Simulation,Global Star,30000.0,10000.0,0.0,0.0,40000.0
13694,Rise of Nations,PC,2003,Strategy,Microsoft Game Studios,10000.0,20000.0,0.0,10000.0,40000.0
13695,Deadliest Warrior: Ancient Combat,X360,2012,Fighting,Cloud Imperium Games Corporation,40000.0,0.0,0.0,0.0,40000.0
13696,WarJetz,PS2,2001,Shooter,3DO,20000.0,20000.0,0.0,10000.0,40000.0
13699,Catwoman,GBA,2004,Action,Electronic Arts,30000.0,10000.0,0.0,0.0,40000.0
13701,Gitaroo Man Lives!,PSP,2006,Misc,Tecmo Koei,30000.0,0.0,0.0,0.0,40000.0
13703,Capcom Fighting Evolution,XB,2005,Fighting,Capcom,30000.0,10000.0,0.0,0.0,40000.0
13704,XCOM 2,PS4,2016,Strategy,Take-Two Interactive,10000.0,20000.0,0.0,10000.0,40000.0
13705,Company of Heroes: Opposing Fronts,PC,2007,Strategy,THQ,10000.0,30000.0,0.0,10000.0,40000.0
13706,Novastorm,PS,1995,Shooter,Psygnosis,20000.0,20000.0,0.0,0.0,40000.0
13708,PopCap Arcade Vol 1,X360,2007,Puzzle,PopCap Games,40000.0,0.0,0.0,0.0,40000.0
13709,Dead Ball Zone,PS,1998,Sports,GT Interactive,20000.0,20000.0,0.0,0.0,40000.0
13710,NBA in the Zone 2000,N64,2000,Sports,Konami Digital Entertainment,40000.0,0.0,0.0,0.0,40000.0
13711,Men of War: Vietnam,PC,2011,Strategy,Unknown,0.0,30000.0,0.0,10000.0,40000.0
13712,NBA In The Zone '99,N64,1998,Sports,Konami Digital Entertainment,40000.0,0.0,0.0,0.0,40000.0
13715,SWAT: Target Liberty,PSP,2007,Shooter,Vivendi Games,30000.0,0.0,0.0,0.0,40000.0
13716,OutRun 2006: Coast 2 Coast,PSP,2006,Racing,Sega,30000.0,10000.0,0.0,10000.0,40000.0
13720,Aeon Flux,PS2,2005,Action,THQ,20000.0,20000.0,0.0,10000.0,40000.0
13721,Chicken Blaster,DS,2009,Shooter,Zushi Games,40000.0,0.0,0.0,0.0,40000.0
13722,Summer Challenge: Athletics Tournament,PS3,2011,Sports,PQube,0.0,30000.0,0.0,10000.0,40000.0
13725,Shattered Union,XB,2005,Strategy,Take-Two Interactive,30000.0,10000.0,0.0,0.0,40000.0
13726,Off-Road Drive,PC,2011,Racing,1C Company,0.0,30000.0,0.0,10000.0,40000.0
13728,Mat Hoffman's Pro BMX 2,GC,2002,Sports,Activision,30000.0,10000.0,0.0,0.0,40000.0
13730,Harley-Davidson: Road Trip,Wii,2010,Racing,Destineer,40000.0,0.0,0.0,0.0,40000.0
13732,GoGo's Crazy Bones,DS,2012,Action,GameMill Entertainment,0.0,40000.0,0.0,0.0,40000.0
13733,MLB 2K12 / NBA 2K12 Combo Pack,X360,2012,Sports,Take-Two Interactive,40000.0,0.0,0.0,0.0,40000.0
13734,Grand Theft Auto: Vice City,PC,2003,Action,Take-Two Interactive,0.0,30000.0,0.0,10000.0,40000.0
13738,North American Hunting Extravaganza 2,Wii,2010,Sports,Unknown,30000.0,0.0,0.0,0.0,40000.0
13739,City Builder,Wii,2010,Misc,Virtual Play Games,40000.0,0.0,0.0,0.0,40000.0
13741,Monaco Grand Prix,N64,1999,Racing,Ubisoft,30000.0,10000.0,0.0,0.0,40000.0
13742,Worms Armageddon,N64,1999,Strategy,Infogrames,30000.0,10000.0,0.0,0.0,40000.0
13743,Rally Challenge 2000,N64,1999,Racing,Imagineer,30000.0,10000.0,0.0,0.0,40000.0
13744,Looney Tunes Duck Dodgers Starring: Daffy Duck,N64,2000,Platform,Infogrames,30000.0,10000.0,0.0,0.0,40000.0
13745,Superman: Countdown to Apokolips,GBA,2003,Platform,Atari,30000.0,10000.0,0.0,0.0,40000.0
13746,Deadly Arts,N64,1998,Fighting,Konami Digital Entertainment,30000.0,10000.0,0.0,0.0,40000.0
13749,Dragon's Lair 3D: Return to the Lair,GC,2002,Platform,THQ,30000.0,10000.0,0.0,0.0,40000.0
13751,Meteos: Disney Magic,DS,2007,Puzzle,Disney Interactive Studios,10000.0,20000.0,0.0,0.0,40000.0
13752,Worms 4: Mayhem,XB,2005,Strategy,Codemasters,30000.0,10000.0,0.0,0.0,40000.0
13753,Resident Evil: Operation Raccoon City,PC,2012,Action,Capcom,0.0,30000.0,0.0,10000.0,40000.0
13756,Super Black Bass Fishing,DS,2005,Sports,Majesco Entertainment,40000.0,0.0,0.0,0.0,40000.0
13757,Point Blank 2,PS,1998,Shooter,Namco Bandai Games,20000.0,20000.0,0.0,0.0,40000.0
13758,Who Wants to Be a Millionaire: 3rd Edition,DS,2010,Misc,Ubisoft,40000.0,0.0,0.0,0.0,40000.0
13759,Test Drive: Ferrari Legends,PS3,2012,Racing,Unknown,40000.0,0.0,0.0,0.0,40000.0
13761,Infamous: First Light,PS4,2014,Action,Sony Computer Entertainment,0.0,30000.0,0.0,10000.0,40000.0
13764,Logic Machines,DS,2009,Puzzle,City Interactive,40000.0,0.0,0.0,0.0,40000.0
13765,One Piece: Burning Blood,XOne,2016,Fighting,Namco Bandai Games,30000.0,10000.0,0.0,0.0,40000.0
13768,Antz Extreme Racing,PS2,2002,Racing,Empire Interactive,20000.0,20000.0,0.0,10000.0,40000.0
13772,Terraria,XOne,2014,Action,505 Games,0.0,40000.0,0.0,0.0,40000.0
13774,Empire Earth III,PC,2007,Strategy,Vivendi Games,0.0,30000.0,0.0,10000.0,40000.0
13775,Mike Tyson Boxing,GBA,2002,Sports,Ubisoft,30000.0,10000.0,0.0,0.0,40000.0
13776,Jojo's Fashion Show: Design in a Dash!,DS,2009,Simulation,Ubisoft,40000.0,0.0,0.0,0.0,40000.0
13778,Go Diego Go!: Safari Rescue,PS2,2008,Action,Take-Two Interactive,20000.0,20000.0,0.0,10000.0,40000.0
13779,Deal or No Deal: Special Edition,DS,2010,Misc,Zoo Games,40000.0,0.0,0.0,0.0,40000.0
13781,Nobunaga's Ambition: Sphere of Influence,PS4,2014,Strategy,Tecmo Koei,30000.0,0.0,0.0,10000.0,40000.0
13782,Fisherman's Challenge,PS2,2003,Sports,Konami Digital Entertainment,20000.0,20000.0,0.0,10000.0,40000.0
13785,Mission: Impossible - Operation Surma,GBA,2003,Platform,Atari,30000.0,10000.0,0.0,0.0,40000.0
13786,Guild Wars Trilogy,PC,2005,Role-Playing,NCSoft,0.0,30000.0,0.0,10000.0,40000.0
13787,Patrician IV,PC,2010,Strategy,Kalypso Media,30000.0,0.0,0.0,0.0,40000.0
13788,Deadliest Warrior: Ancient Combat,PS3,2012,Fighting,Cloud Imperium Games Corporation,40000.0,0.0,0.0,0.0,40000.0
13790,Who Wants to be a Millionaire: 1st Edition,DS,2007,Misc,Ubisoft,0.0,40000.0,0.0,0.0,40000.0
13793,CSI: Fatal Conspiracy,PC,2010,Adventure,Ubisoft,0.0,30000.0,0.0,10000.0,40000.0
13795,Surf's Up,PS3,2007,Sports,Ubisoft,30000.0,0.0,0.0,0.0,40000.0
13796,Fritz Chess,PS3,2009,Strategy,Deep Silver,0.0,30000.0,0.0,10000.0,40000.0
13797,The Da Vinci Code,XB,2006,Action,Take-Two Interactive,30000.0,10000.0,0.0,0.0,40000.0
13799,Astro Boy: The Video Game,PSP,2009,Action,D3Publisher,40000.0,0.0,0.0,0.0,40000.0
13800,Metal Slug XX,PSP,2009,Shooter,DHM Interactive,30000.0,0.0,0.0,0.0,40000.0
13802,Rollin' Rascals,DS,2009,Puzzle,Rising Star Games,40000.0,0.0,0.0,0.0,40000.0
13805,Pure Pinball,XB,2004,Misc,XS Games,30000.0,10000.0,0.0,0.0,40000.0
13808,Resident Evil: Revelations,PC,2013,Action,Capcom,0.0,30000.0,0.0,10000.0,40000.0
13812,Gummy Bears Mini Golf,Wii,2010,Sports,Unknown,40000.0,0.0,0.0,0.0,40000.0
13813,Brothers In Arms DS,DS,2007,Shooter,Ubisoft,30000.0,0.0,0.0,0.0,40000.0
13817,Cyber Troopers Virtual-On Marz,PS2,2003,Fighting,Sega,20000.0,10000.0,0.0,0.0,40000.0
13818,Headhunter: Redemption,PS2,2004,Action,Sega,20000.0,10000.0,0.0,0.0,40000.0
13820,Bomberman: Act Zero,X360,2006,Puzzle,Konami Digital Entertainment,40000.0,0.0,0.0,0.0,40000.0
13821,Stuntman,GBA,2003,Racing,Atari,30000.0,10000.0,0.0,0.0,40000.0
13823,Burnout Paradise: The Ultimate Box,X360,2009,Racing,Electronic Arts,0.0,30000.0,0.0,0.0,40000.0
13824,The Chase: Felix Meets Felicity,DS,2009,Action,Atari,40000.0,0.0,0.0,0.0,40000.0
13825,Stoked: Big Air Edition,X360,2009,Sports,Namco Bandai Games,20000.0,20000.0,0.0,0.0,40000.0
13826,Syndicate Wars,PS,1997,Strategy,Electronic Arts,20000.0,10000.0,0.0,0.0,40000.0
13827,Castlevania: Lords of Shadow 2,PC,2014,Action,Konami Digital Entertainment,10000.0,30000.0,0.0,0.0,40000.0
13829,Herc's Adventures,PS,1997,Action,Virgin Interactive,20000.0,10000.0,0.0,0.0,40000.0
13830,Tiger Woods PGA Tour Golf,GBA,2002,Sports,Ubisoft,30000.0,10000.0,0.0,0.0,40000.0
13831,Twin Strike: Operation Thunder,Wii,2008,Shooter,Zoo Games,40000.0,0.0,0.0,0.0,40000.0
13833,All Points Bulletin,PC,2010,Role-Playing,Electronic Arts,0.0,30000.0,0.0,10000.0,40000.0
13835,The Movies,PC,2005,Simulation,Activision,10000.0,30000.0,0.0,10000.0,40000.0
13836,SuperCar Challenge,PS3,2009,Racing,System 3 Arcade Software,0.0,30000.0,0.0,10000.0,40000.0
13837,Dreamfall: The Longest Journey,XB,2006,Adventure,Empire Interactive,30000.0,10000.0,0.0,0.0,40000.0
13838,The Sims 4: Spa Day,PC,2015,Simulation,Electronic Arts,0.0,40000.0,0.0,0.0,40000.0
13841,JASF: Jane's Advanced Strike Fighters,PC,2011,Simulation,Deep Silver,20000.0,10000.0,0.0,0.0,40000.0
13844,Zatch Bell! Mamodo Fury,GC,2005,Fighting,Namco Bandai Games,30000.0,10000.0,0.0,0.0,40000.0
13845,Dora's Big Birthday Adventure,PS2,2010,Misc,Take-Two Interactive,20000.0,10000.0,0.0,0.0,40000.0
13846,PopStar Guitar,PS2,2008,Misc,XS Games,20000.0,10000.0,0.0,0.0,40000.0
13848,NHL Blades of Steel 2000,PS,1999,Sports,Konami Digital Entertainment,20000.0,10000.0,0.0,0.0,40000.0
13849,Outlaw Volleyball Remixed,PS2,2004,Sports,Global Star,20000.0,10000.0,0.0,0.0,40000.0
13851,Scarface: The World is Yours,PC,2006,Action,Vivendi Games,10000.0,20000.0,0.0,10000.0,40000.0
13852,Blood Bowl,PC,2009,Sports,Focus Home Interactive,10000.0,20000.0,0.0,10000.0,40000.0
13853,FIFA World Cup Germany 2006,DS,2006,Sports,Electronic Arts,30000.0,0.0,0.0,0.0,40000.0
13854,Supreme Commander: Forged Alliance,PC,2007,Strategy,THQ,10000.0,20000.0,0.0,10000.0,40000.0
13857,Pajama Sam: You are What You Eat From Your Head to Your Feet,PS,2001,Adventure,Infogrames,20000.0,10000.0,0.0,0.0,40000.0
13858,Sid Meier's Railroads!,PC,2006,Simulation,Take-Two Interactive,10000.0,30000.0,0.0,10000.0,40000.0
13859,Jig-A-Pix: Pets,DS,2009,Puzzle,Zushi Games,30000.0,0.0,0.0,0.0,40000.0
13860,Brothers: A Tale of Two Sons,XOne,2015,Adventure,505 Games,30000.0,10000.0,0.0,0.0,40000.0
13861,Warhammer: Dark Omen,PS,1998,Strategy,Electronic Arts,20000.0,10000.0,0.0,0.0,40000.0
13863,Denki Blocks!,GBA,2001,Puzzle,Rage Software,30000.0,10000.0,0.0,0.0,40000.0
13867,Colin McRae Rally 3,XB,2002,Racing,Codemasters,30000.0,10000.0,0.0,0.0,40000.0
13868,Ballistic,PS,1999,Puzzle,Atari,20000.0,10000.0,0.0,0.0,40000.0
13869,Paddington: Adventures in London,3DS,2015,Puzzle,Koch Media,0.0,40000.0,0.0,0.0,40000.0
13871,Caesar IV,PC,2006,Strategy,Vivendi Games,0.0,30000.0,0.0,10000.0,40000.0
13873,Song of the Deep,XOne,2016,Action,Insomniac Games,30000.0,0.0,0.0,0.0,40000.0
13874,I'm A Celebrity: Get Me Out of Here!,DS,2009,Misc,Mindscape,0.0,40000.0,0.0,0.0,40000.0
13876,Harry Potter and the Order of the Phoenix,PC,2007,Action,Electronic Arts,0.0,30000.0,0.0,10000.0,40000.0
13877,Shonen Jump's One Piece: Grand Adventure,GC,2006,Fighting,Namco Bandai Games,30000.0,10000.0,0.0,0.0,40000.0
13878,Holly Hobbie & Friends,DS,2007,Misc,Majesco Entertainment,40000.0,0.0,0.0,0.0,40000.0
13879,Kevin Van Dam: Big Bass Challenge,Wii,2010,Sports,Zoo Games,40000.0,0.0,0.0,0.0,40000.0
13880,Stolen,PS2,2005,Action,Hip Interactive,20000.0,10000.0,0.0,0.0,40000.0
13881,Monster High: New Ghoul in School,X360,2015,Action,Little Orbit,0.0,40000.0,0.0,0.0,40000.0
13882,Glacier2,Wii,2009,Racing,Zoo Games,40000.0,0.0,0.0,0.0,40000.0
13883,Rugby Challenge 3,PS4,2016,Sports,Alternative Software,0.0,30000.0,0.0,10000.0,40000.0
13885,Superstars V8 Racing,PS3,2009,Racing,Black Bean Games,0.0,20000.0,0.0,10000.0,40000.0
13886,Halo: Combat Evolved,PC,2003,Shooter,Microsoft Game Studios,10000.0,20000.0,0.0,10000.0,40000.0
13890,Pro Race Driver,XB,2003,Racing,Codemasters,30000.0,10000.0,0.0,0.0,40000.0
13891,Sleepover Party,Wii,2009,Misc,Ubisoft,30000.0,0.0,0.0,0.0,40000.0
13892,100 Classic Games,DS,2011,Misc,Rondomedia,0.0,30000.0,0.0,0.0,40000.0
13894,Richard Burns Rally,PC,2004,Racing,SCi,0.0,30000.0,0.0,10000.0,40000.0
13895,WRC: FIA World Rally Championship,PSP,2005,Racing,Sony Computer Entertainment,20000.0,10000.0,0.0,10000.0,40000.0
13897,R-Type Command (correct US sales),PSP,2007,Strategy,Rising Star Games,40000.0,0.0,0.0,0.0,40000.0
13898,E.T. The Extra-Terrestrial: Interplanetary Mission,PS,2001,Platform,Ubisoft,20000.0,10000.0,0.0,0.0,40000.0
13899,Story Hour: Fairy Tales,Wii,2008,Adventure,Zoo Digital Publishing,40000.0,0.0,0.0,0.0,40000.0
13901,Countdown Vampires,PS,1999,Adventure,Namco Bandai Games,20000.0,10000.0,0.0,0.0,40000.0
13902,Crypt Killer,PS,1997,Shooter,Konami Digital Entertainment,20000.0,10000.0,0.0,0.0,40000.0
13905,The Treasures of Montezuma,DS,2010,Puzzle,Foreign Media Games,20000.0,20000.0,0.0,0.0,40000.0
13906,Saints Row 2,PC,2009,Action,THQ,0.0,30000.0,0.0,10000.0,40000.0
13907,Harry Potter and the Prisoner of Azkaban,PC,2004,Action,Electronic Arts,0.0,30000.0,0.0,10000.0,40000.0
13908,Battle Hunter,PS,1999,Strategy,Midas Interactive Entertainment,20000.0,10000.0,0.0,0.0,40000.0
13909,PO'ed,PS,1996,Shooter,Time Warner Interactive,20000.0,10000.0,0.0,0.0,40000.0
13910,Heathcliff! Frantic Foto,DS,2010,Misc,Storm City Games,40000.0,0.0,0.0,0.0,40000.0
13911,Adidas Power Soccer,PS,1996,Sports,Psygnosis,20000.0,10000.0,0.0,0.0,40000.0
13912,LEGO Jurassic World,PC,2015,Action,Warner Bros. Interactive Entertainment,0.0,40000.0,0.0,0.0,40000.0
13913,Secret Files 2: Puritas Cordis,PC,2009,Adventure,Deep Silver,0.0,30000.0,0.0,10000.0,40000.0
13914,Darklight Conflict,PS,1997,Simulation,Electronic Arts,20000.0,10000.0,0.0,0.0,40000.0
13915,Dragon Ball: Advanced Adventure,GBA,2004,Action,Namco Bandai Games,30000.0,10000.0,0.0,0.0,40000.0
13917,Rabbids Land,WiiU,2012,Misc,Ubisoft,20000.0,10000.0,0.0,0.0,40000.0
13918,Civilization Beyond Earth: Rising Tide,PC,2015,Strategy,Take-Two Interactive,0.0,40000.0,0.0,0.0,40000.0
13919,The Ripping Friends,GBA,2002,Action,THQ,30000.0,10000.0,0.0,0.0,40000.0
13920,Rodea the Sky Soldier,3DS,2015,Action,Nippon Ichi Software,30000.0,0.0,0.0,0.0,40000.0
13921,Konami Arcade Classics,PS,1999,Misc,Konami Digital Entertainment,20000.0,10000.0,0.0,0.0,40000.0
13923,Super Army War,GBA,2005,Action,Flashpoint Games,30000.0,10000.0,0.0,0.0,40000.0
13925,Don Bradman Cricket 14,XOne,2015,Sports,Tru Blu Entertainment,0.0,40000.0,0.0,0.0,40000.0
13926,Echo Night Beyond,PS2,2004,Adventure,Indie Games,20000.0,10000.0,0.0,0.0,40000.0
13928,Doom II: Hell on Earth,GBA,2002,Shooter,Activision,30000.0,10000.0,0.0,0.0,40000.0
13932,Train Simulator 2016,PC,2015,Simulation,Unknown,0.0,40000.0,0.0,0.0,40000.0
13935,Zoo Hospital,DS,2007,Simulation,Eidos Interactive,30000.0,0.0,0.0,0.0,40000.0
13936,Evolution Skateboarding,GC,2002,Sports,Konami Digital Entertainment,30000.0,10000.0,0.0,0.0,40000.0
13937,Greg Hastings' Tournament Paintball Max'd,DS,2006,Shooter,Activision,30000.0,0.0,0.0,0.0,40000.0
13941,Ski-Doo Snowmobile Challenge,X360,2009,Racing,Valcon Games,30000.0,0.0,0.0,0.0,40000.0
13943,Real Soccer 2008,DS,2007,Sports,Ubisoft,30000.0,0.0,0.0,0.0,40000.0
13944,Little Red Riding Hood's Zombie BBQ,DS,2008,Shooter,Destineer,30000.0,0.0,0.0,0.0,40000.0
13945,Texas Hold 'Em Poker DS,DS,2005,Misc,Majesco Entertainment,30000.0,0.0,0.0,0.0,40000.0
13946,DuckTales: Remastered,X360,2013,Action,Capcom,30000.0,0.0,0.0,0.0,40000.0
13947,APB Reloaded,PC,2011,Role-Playing,Iceberg Interactive,20000.0,10000.0,0.0,0.0,40000.0
13948,Railroad Tycoon 3,PC,2003,Strategy,Gathering of Developers,0.0,30000.0,0.0,10000.0,40000.0
13950,Big Mutha Truckers,GBA,2005,Racing,Zoo Digital Publishing,30000.0,10000.0,0.0,0.0,40000.0
13951,DT Carnage,PSP,2009,Racing,Agetec,30000.0,0.0,0.0,0.0,40000.0
13952,Resident Evil 6,XOne,2016,Shooter,Capcom,30000.0,0.0,0.0,0.0,40000.0
13953,Teenage Zombies: Invasion of the Alien Brain Thingys,DS,2008,Adventure,Ignition Entertainment,30000.0,0.0,0.0,0.0,40000.0
13955,Warriors Orochi 3,XOne,2014,Action,Tecmo Koei,10000.0,30000.0,0.0,0.0,40000.0
13956,Monster High: New Ghoul in School,3DS,2015,Action,Little Orbit,0.0,30000.0,0.0,0.0,40000.0
13957,Ragnarok Odyssey,PS3,2014,Role-Playing,GungHo,30000.0,10000.0,0.0,10000.0,40000.0
13958,Rugby 08,PS2,2007,Sports,Electronic Arts,20000.0,10000.0,0.0,0.0,40000.0
13959,GoPets: Vacation Island,DS,2008,Simulation,Konami Digital Entertainment,30000.0,0.0,0.0,0.0,40000.0
13961,Cy Girls,PS2,2004,Action,Konami Digital Entertainment,20000.0,10000.0,0.0,0.0,40000.0
13962,The Sum of All Fears,GBA,2002,Shooter,Ubisoft,30000.0,10000.0,0.0,0.0,40000.0
13966,Bubble Bobble Double Shot,DS,2007,Puzzle,Rising Star Games,30000.0,0.0,0.0,0.0,40000.0
13967,Minority Report: Everybody Runs,GBA,2002,Action,Activision,30000.0,10000.0,0.0,0.0,40000.0
13970,C.O.R.E.,DS,2009,Shooter,Graffiti,30000.0,0.0,0.0,0.0,40000.0
13971,Garfield: The Search for Pooky,GBA,2003,Platform,Game Factory,30000.0,10000.0,0.0,0.0,40000.0
13972,Rugby World Cup 2015,PSV,2015,Sports,Ubisoft,0.0,30000.0,0.0,10000.0,40000.0
13975,Steambot Chronicles,PS2,2005,Role-Playing,505 Games,20000.0,10000.0,0.0,0.0,40000.0
13977,Mr. Driller,PS,1999,Puzzle,Namco Bandai Games,20000.0,10000.0,0.0,0.0,40000.0
13981,Gumby vs. the Astrobots,GBA,2005,Action,Namco Bandai Games,30000.0,10000.0,0.0,0.0,40000.0
13982,Trine 2,PC,2011,Platform,Focus Home Interactive,0.0,30000.0,0.0,10000.0,40000.0
13985,Worms: Ultimate Mayhem,PC,2011,Strategy,Unknown,0.0,30000.0,0.0,0.0,40000.0
13986,Scaler,GC,2004,Platform,Take-Two Interactive,30000.0,10000.0,0.0,0.0,40000.0
13987,NHL Legacy,PS3,2015,Action,Electronic Arts,30000.0,0.0,0.0,10000.0,40000.0
13991,Fatal Fury: Battle Archives Volume 1,PS2,2006,Fighting,Ignition Entertainment,20000.0,10000.0,0.0,0.0,40000.0
13992,The Night of the Rabbit,PC,2013,Adventure,Daedalic Entertainment,0.0,30000.0,0.0,0.0,40000.0
13994,Rhapsody: A Musical Adventure,PS,1998,Role-Playing,Nippon Ichi Software,20000.0,10000.0,0.0,0.0,40000.0
13995,NHL 16,PS3,2015,Sports,Electronic Arts,0.0,30000.0,0.0,10000.0,40000.0
13996,Destiny: The Collection,XOne,2016,Shooter,Activision,10000.0,20000.0,0.0,0.0,40000.0
13997,Music Maker: Rockstar,PS2,2009,Misc,Magix,20000.0,10000.0,0.0,0.0,40000.0
13998,Fading Shadows,PSP,2008,Puzzle,Ivolgamus,30000.0,0.0,0.0,0.0,40000.0
14000,Without Warning,PS2,2005,Shooter,Capcom,20000.0,10000.0,0.0,0.0,40000.0
14002,Smashing Drive,XB,2002,Racing,Namco Bandai Games,30000.0,10000.0,0.0,0.0,40000.0
14003,Age of Mythology: The Titans,PC,2003,Strategy,Microsoft Game Studios,10000.0,20000.0,0.0,0.0,40000.0
14005,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,XB,2005,Action,Konami Digital Entertainment,30000.0,10000.0,0.0,0.0,40000.0
